,0,1,2,3,4,5,6,7,8,9,description
34,51,Diabetic retinopathy,Diminished vision,71,Spots or clouds in vision,33,Pain in eye,25,Lacrimation,22,"'Diabetic retinopathy \t \t\t \tDiabetic retinopathy', ' () is retinopathy (damage to the retina) caused by complications of diabetes', ' which can eventually lead to blindness. It is an ocular manifestation of diabetes', ' a systemic disease', ' which affects up to 80 percent of all patients who have had diabetes for 10 years or more. Despite these intimidating statistics', ' research indicates that at least 90% of these new cases could be reduced if there was proper and vigilant treatment and monitoring of the eyes. The longer a person has diabetes', ' the higher his or her chances of developing diabetic retinopathy. \t\t Source: Wikipedia', 'Patients with diabetic retinopathy often receive \t\t\t \t\t\t other therapeutic procedures on eyelids;;;;;;'"
35,52,Fibromyalgia,Back pain,59,Ache all over,54,Neck pain,53,Muscle pain,48,"'Fibromyalgia \t Also known as Fibromyalgia Syndrome', ' Fibromyositis', ' and Muscular Rheumatism \t \t\t \tFibromyalgia (FM or FMS) is characterised by chronic widespread pain and allodynia (a heightened and painful response to pressure). Its exact cause is unknown but is believed to involve psychological', ' genetic', ' neurobiological and environmental factors. Fibromyalgia symptoms are not restricted to pain', ' leading to the use of the alternative term fibromyalgia syndrome for the condition. Other symptoms include debilitating fatigue', ' sleep disturbance', ' and joint stiffness. Some patients also report difficulty with swallowing', ' bowel and bladder abnormalities', ' numbness and tingling'"
36,53,Ischemia of the bowel,Sharp abdominal pain,84,Vomiting,62,Diarrhea,62,Nausea,49,"'Ischemia of the bowel \t \t \t\tIschemia of the bowel is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with ischemia of the bowel often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel and \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Complete blood count (Cbc)""}'"
37,54,Fetal alcohol syndrome,Excessive anger,58,Temper problems,58,Lack of growth,40,Eye redness,40,"'Fetal alcohol syndrome \t \t\t \tFetal alcohol syndrome (FAS) is a pattern of mental and physical defects that can develop in a fetus in association with high levels of alcohol consumption during pregnancy. Alcohol crosses the placental barrier and can stunt fetal growth or weight', ' create distinctive facial stigmata', ' damage neurons and brain structures', ' which can result in psychological or behavioral problems', ' and cause other physical damage. The main effect of FAS is permanent central nervous system damage', ' especially to the brain. Developing brain cells and structures can be malformed or have development interrupted by prenatal alcohol exposure;;;;;;'"
38,55,Peritonitis,Sharp abdominal pain,87,Nausea,56,Vomiting,48,Back pain,31,"'Peritonitis \t \t\t \tPeritonitis is an inflammation of the peritoneum', ' the thin tissue that lines the inner wall of the abdomen and covers most of the abdominal organs. Peritonitis may be localized or generalised', ' and may result from infection (often due to rupture of a hollow organ as may occur in abdominal trauma or appendicitis) or from a non-infectious process. \t\t Source: Wikipedia', 'Patients with peritonitis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement and \t\t\t \t\t\t\t\t\t \t\t\t urinalysis \t\t\t \t\t\t.'"
39,56,Injury to the abdomen,Sharp abdominal pain,68,Sharp chest pain,59,Back pain,45,Burning abdominal pain,45,"'Injury to the abdomen \t \t \t\tInjury to the abdomen is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with injury to the abdomen often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement and \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}'"
40,57,Acute pancreatitis,Sharp abdominal pain,89,Vomiting,72,Nausea,65,Upper abdominal pain,49,"'Acute pancreatitis \t \t\t \tAcute pancreatitis or acute pancreatic necrosis is a sudden inflammation of the pancreas. It can have severe complications and high mortality despite treatment. While mild cases are often successfully treated with conservative measures', ' such as NPO (nil per os', ' fasting) and aggressive intravenous fluid rehydration', ' severe cases may require admission to the intensive care unit or even surgery to deal with complications of the disease process. \t\t Source: Wikipedia', 'Patients with acute pancreatitis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement'"
41,58,Thrombophlebitis,Leg pain,70,Leg swelling,40,Arm pain,31,Abnormal appearing skin,29,"'Thrombophlebitis \t \t\t \tThrombophlebitis is phlebitis (vein inflammation) related to a thrombus (blood clot). When it occurs repeatedly in different locations', ' it is known as ""Thrombophlebitis migrans"" or ""migrating thrombophlebitis"". \t\t Source: Wikipedia', 'Patients with thrombophlebitis often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t prothrombin time assay', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t other or procedures on vessels other than head and neck', ' \t\t\t \t\t\t\t\t\t \t\t\t other vascular catheterization;;;;;;'"
42,59,Asthma,Cough,74,Shortness of breath,61,Wheezing,55,Difficulty breathing,45,"'Asthma \t Also known as Bronchial Asthma \t \t\t \tAsthma (from the Greek ἅσθμα', ' ásthma', ' ""panting"") is a common chronic inflammatory disease of the airways characterized by variable and recurring symptoms', ' reversible airflow obstruction', ' and bronchospasm. Common symptoms include wheezing', ' coughing', ' chest tightness', ' and shortness of breath. \t\t Source: Wikipedia', 'Patients with asthma often receive \t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t nebulizer therapy'"
43,60,Foreign body in the vagina,Vaginal discharge,54,Pelvic pain,22,Painful urination,22,Lower abdominal pain,22,"'Foreign body in the vagina \t Also known as Vaginal Foreign Body \t \t \t\tForeign body in the vagina is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with foreign body in the vagina often receive \t\t\t \t\t\t nonoperative removal of foreign body', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant', ' \t\t\t \t\t\t\t\t\t \t\t\t procedures on spleen', ' \t\t\t \t\t\t\t\t\t \t\t\t removal of ectopic pregnancy', ' \t\t\t \t\t\t\t\t\t \t\t\t tracheostomy;;;;;;'"
44,61,Restless leg syndrome,Abnormal involuntary movements,77,Leg pain,49,Headache,39,Sleepiness,37,"'Restless leg syndrome \t Also known as Ekbom Syndrome \t \t\t \tRestless Legs Syndrome (RLS)', ' also known as Willis-Ekbom disease (WED)', "" is a neurological disorder characterized by an irresistible urge to move one's body to stop uncomfortable or odd sensations. It most commonly affects the legs"", ' but can affect the arms', ' torso', ' head', ' and even phantom limbs. Moving the affected body part modulates the sensations', ' providing temporary relief. \t\t Source: Wikipedia', 'Patients with restless leg syndrome often receive \t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
45,62,Emphysema,Sharp chest pain,89,Shortness of breath,69,Chest tightness,69,Cough,51,"'Emphysema \t Also known as Lung Emphysema and Pulmonary Emphysema \t \t\t \tEmphysema is a long-term lung disease. In people with emphysema', ' the tissues necessary to support the shape and function of the lungs are destroyed. It is included in a group of diseases called chronic obstructive pulmonary disease or COPD. Emphysema is called an obstructive lung disease because the destruction of lung tissue around smaller sacs', ' called alveoli', ' makes these air sacs unable to hold their functional shape upon exhalation. Emphysema is most often caused by tobacco smoking and long-term exposure to air pollution. \t\t Source: Wikipedia', 'Patients with emphysema often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests'"
46,63,Cysticercosis,Seizures,90,Headache,87,Vomiting,43,Shortness of breath,43,"'Cysticercosis \t \t\t \tCysticercosis refers to tissue infection after exposure to eggs of Taenia solium', ' the pork tapeworm. The disease is spread via the fecal-oral route through contaminated food and water', ' and is primarily a food borne disease. After ingestion the eggs pass through the lumen of the intestine into the tissues and migrate preferentially to the brain and muscles. There they form cysts that can persist for years. In some cases the cysts will eventually cause an inflammatory reaction presenting as painful nodules in the muscles and seizures when the cysts are located in the brain. Symptomatic disease from Taenia solium cysts in the brain is referred to as neurocysticercosis and is the most common tapeworm infection of the brain worldwide. Cysticercosis should be differentiated from taeniasis: carriage of the adult tapeworm in the intestine (which is through ingestion of cysts in an intermediate host', ' not the ingestion of the eggs as in cysticercosis). These represent two different stages of the parasite’s life cycle. Though both forms of infection can potentially occur in the same individual at the same time', ' they are distinct disease entities and have different treatments and potential outcomes. \t\t Source: Wikipedia', 'Patients with cysticercosis often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging'"
47,64,Induced abortion,Spotting or bleeding during pregnancy,67,Sharp abdominal pain,59,Pain during pregnancy,54,Cramps and spasms,38,"'Induced abortion \t \t\t \tAbortion is the termination of pregnancy by the removal or expulsion from the uterus of a fetus or embryo prior to viability. An abortion can occur spontaneously', ' in which case it is usually called a miscarriage', ' or it can be purposely induced. The term abortion most commonly refers to the induced abortion of a human pregnancy. \t\t Source: Wikipedia', 'Patients with induced abortion often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam and \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests \t\t\t \t\t\t.'"
48,65,Teething syndrome,Fever,82,Pulling at ears,65,Cough,65,Irritable infant,65,"'Teething syndrome \t \t \t\tTeething syndrome is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with teething syndrome often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
49,66,Infectious gastroenteritis,Vomiting,91,Diarrhea,89,Nausea,72,Sharp abdominal pain,68,"'Infectious gastroenteritis \t Also known as Stomach Flu and Gastric Flu \t \t\t \tGastroenteritis is a medical condition characterized by inflammation (""-itis"") of the gastrointestinal tract that involves both the stomach (""gastro""-) and the small intestine (""entero""-)', ' resulting in some combination of diarrhea', ' vomiting', ' and abdominal pain and cramping. Gastroenteritis has also been referred to as gastro', ' stomach bug', ' and stomach virus. Although unrelated to influenza', ' it has also been called stomach flu and gastric flu. \t\t Source: Wikipedia', 'Patients with infectious gastroenteritis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement'"
50,67,Acute sinusitis,Cough,81,Nasal congestion,75,Sore throat,66,Headache,66,"'Acute sinusitis \t \t\t \tSinusitis or rhinosinusitis is inflammation of the paranasal sinuses. It can be due to infection', ' allergy', ' or autoimmune issues. Most cases are due to a viral infection and resolve over the course of 10 days. It is a common condition', ' with over 24 million cases annually in the U.S. \t\t Source: Wikipedia', 'Patients with acute sinusitis often receive \t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
